"metric","value","skript","data_sha","seed","datum"
"plny_kvalita_presna",0.9683,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_presna_ci_lo",0.9553,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_presna_ci_hi",0.9812,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_kappa",0.6695,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_kappa_ci_lo",0.5273,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_kappa_ci_hi",0.7898,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_alpha",0.6692,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_alpha_ci_lo",0.5261,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_alpha_ci_hi",0.7896,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_ac1",0.9649,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_ac1_ci_lo",0.9502,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_kvalita_ac1_ci_hi",0.9793,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_n",663,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_presna",0.8009,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_presna_ci_lo",0.7692,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_presna_ci_hi",0.8296,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_kappa",0.6739,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_kappa_ci_lo",0.6236,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_kappa_ci_hi",0.7211,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_alpha",0.6735,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"plny_dopad_alpha_ci_lo",0.6229,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
