"metric","value","skript","data_sha","seed","datum"
"kov_podil:Verbální agrese|Spolupráce s odborníky",0.3848,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální agrese|Upozornění",0.2333,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|(Kázeňské) Tresty",0.1341,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Dohoda",0.1006,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Důsledky",0.1616,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Fyzické zakročení",0.0427,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Nerespektující komunikac",0.186,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Podpora",0.311,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Práce s kolektivem",0.0854,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Přemístění žáka",0.2195,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Proaktivní řešení",0.0244,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Rozhovor",0.5884,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Spolupráce s odborníky",0.2805,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"kov_podil:Verbální narušování výuk|Upozornění",0.3079,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Práce s kolektivem",0.6685,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Práce s kolektivem",178,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Dohoda",0.6279,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Dohoda",129,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Podpora",0.503,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Podpora",334,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Rozhovor",0.4933,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Rozhovor",894,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Spolupráce s odborníky",0.4432,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Spolupráce s odborníky",449,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:(Kázeňské) Tresty",0.3922,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:(Kázeňské) Tresty",102,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Důsledky",0.3917,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Důsledky",240,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Upozornění",0.3909,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Upozornění",220,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Přemístění žáka",0.3682,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Přemístění žáka",201,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Fyzické zakročení",0.2683,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Fyzické zakročení",41,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadDU:Nerespektující komunikace",0.2153,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
"dopadN:Nerespektující komunikace",144,"analyzy/notebooks/10_korpus.qmd","fef119c425966b711591db6d2948175f64f320b2762604dd7f94766a8ad50817",20260714,"2026-07-17"
